"created_at","screen_name","text","reply_to_screen_name","is_retweet","favorite_count","retweet_count","hashtags","media_url","media_type","mentions_screen_name","quoted_text","place_name","country_code","exclam","exlam_count","url_embeded","all_caps","all_caps_count","uppercase_first","uppercase_first_count"
2018-05-18 09:47:00,"foxandfriends","Coming up...!
@VicToensing
@WendyOsefo
@KishaHebbon
@cyberguy
@SenCoryGardner
@SecNielsen
@SteveHiltonx
@GeraldoRivera
@JudgeJeanine
@alekskarlatos
@SkipBedell https://t.co/CxUpV02N57",,FALSE,54,14,,"http://pbs.twimg.com/media/DdeC19nWsAAbocu.jpg","photo","VicToensing WendyOsefo KishaHebbon cyberguy SenCoryGardner SecNielsen SteveHiltonx GeraldoRivera JudgeJeanine alekskarlatos SkipBedell",,,,TRUE,1,TRUE,,0,"Coming Vic Toensing Wendy Osefo Kisha Hebbon Sen Cory Gardner Sec Nielsen Steve Hiltonx Geraldo Rivera Judge Jeanine Skip Bedell Cx Up",22
2018-05-15 20:20:09,"foxandfriends",".@TomiLahren fires back at 'The View' for mocking her ancestry https://t.co/hhl9UXpbg3",,FALSE,584,83,,,,"TomiLahren",,,,FALSE,0,TRUE,"UX",1,"Tomi Lahren The View Xpbg",5
2018-05-22 09:10:05,"foxandfriends","Veteran and double amputee claims Six Flags kicked him off ride: ‘Nah bro, you gotta have two real legs’ https://t.co/pewhfpNYka",,FALSE,81,53,,,,,,,,FALSE,0,TRUE,"NY",1,"Veteran Six Flags Nah Yka",5
2018-05-10 14:57:00,"foxandfriends",".@Judgenap: It’s dangerous for politicians to examine raw intel data and use it for political narrative https://t.co/k2sM9o1V4b",,FALSE,141,52,,"http://pbs.twimg.com/media/Dc14HZaXkAA7QEY.jpg","photo","Judgenap",,,,FALSE,0,TRUE,,0,"Judgenap It",2
2018-04-24 14:42:15,"foxandfriends","RT @FoxNewsInsider: Waffle House Hero Went to Sunday Mass With Family Hours After Stopping Rampage @ainsleyearhardt @foxandfriends https://…",,TRUE,0,69,,,,"FoxNewsInsider ainsleyearhardt foxandfriends",,,,FALSE,0,TRUE,"RT",1,"Fox News Insider Waffle House Hero Went Sunday Mass With Family Hours After Stopping Rampage",15
2018-04-29 13:45:00,"foxandfriends",".@GrecianFormula: It’s important to realize there is a seat at the world table for North Korea if they just change their policies https://t.co/B5QmIBm2Yu",,FALSE,127,32,,"http://pbs.twimg.com/media/Db83KeLX0AAnUUl.jpg","photo","GrecianFormula",,,,FALSE,0,TRUE,"IB",1,"Grecian Formula It North Korea Qm Bm Yu",8
2018-04-29 18:00:01,"foxandfriends",".@edhenry: If a comedian ever insulted a Hillary Clinton spokesperson there would have been uproar and outrage – Sarah Sanders deserves the same from the @whca https://t.co/gy3XSQhk16",,FALSE,684,196,,"http://pbs.twimg.com/media/Db960tsWsAAC-m7.jpg","photo","edhenry whca",,,,FALSE,0,TRUE,"XSQ",1,"If Hillary Clinton Sarah Sanders Qhk",6
2018-04-30 22:00:13,"foxandfriends","Great aunt of children who lost their parents &amp; baby sister in horrific crash speaks out https://t.co/NkviBZ1dWx",,FALSE,51,15,,,,,,,,FALSE,0,TRUE,"BZ",1,"Great Nkvi Wx",3
2018-05-07 00:20:04,"foxandfriends",".@michaelwsmith talks 'Nurturing Steps' children's series https://t.co/SZPnkStkPY",,FALSE,45,13,,,,"michaelwsmith",,,,FALSE,0,TRUE,"SZP PY",2,"Nurturing Steps Pnk Stk",4
2018-04-26 09:25:04,"foxandfriends","Trump attorney Michael Cohen says he'll plead the Fifth in Stormy Daniels civil case https://t.co/zvHNyckOzu",,FALSE,187,35,,,,,,,,FALSE,0,TRUE,"HN",1,"Trump Michael Cohen Fifth Stormy Daniels Nyck Ozu",8
2018-04-17 20:20:15,"foxandfriends","San Diego County to vote to join anti-sanctuary movement | @KristinDGaspar https://t.co/0Qd9D7np9W",,FALSE,276,87,,,,"KristinDGaspar",,,,FALSE,0,TRUE,"DG",1,"San Diego County Kristin Gaspar Qd",6
2018-04-26 19:20:00,"foxandfriends","President @realDonaldTrump: Had I not been elected, America would’ve been out of business https://t.co/NwlJOC4fqa",,FALSE,700,175,,"http://pbs.twimg.com/amplify_video_thumb/989486735481626629/img/X66xEJwF51vrQHJE.jpg","photo","realDonaldTrump",,,,FALSE,0,TRUE,"JOC",1,"President Donald Trump Had America Nwl",6
2018-04-22 12:57:00,"foxandfriends","Mitt Romney heads for a primary runoff in Utah after failing to secure his party’s nomination https://t.co/KWEbI4WKOt",,FALSE,207,60,,"http://pbs.twimg.com/media/DbYxl9mXkAEHksa.jpg","photo",,,,,FALSE,0,TRUE,"KWE WKO",2,"Mitt Romney Utah Eb Ot",5
2018-05-18 14:07:00,"foxandfriends","“This is just a PR stunt”: @SecNielsen reacts to report that migrant caravan organizers will send another caravan to the US-Mexico border next year https://t.co/pODa8ph3pD",,FALSE,192,76,,"http://pbs.twimg.com/media/Dde8BnAX0AAzlQs.jpg","photo","SecNielsen",,,,FALSE,0,TRUE,"PR US OD",3,"This Sec Nielsen Mexico Da",5
2018-05-05 09:45:00,"foxandfriends","@mschlapp 
@themaxburns
@NBSaphierMD 
@dbongino
@MZHemingway 
@PastorDScott 
@antjuansea
@LawrenceBJones3 
@JGunlock 
@seanspicer
@GillianHTurner 
@michellemalkin 
@cvpayne 
@RCamposDuffy 
@AlanDersh
@kevincorke 
@bradleydevlin
@TeamCavuto
Plus @JaniceDean LIVE from the #KyDerby! https://t.co/AdNEvZ4tpv","mschlapp",FALSE,176,40,"KyDerby","http://pbs.twimg.com/media/DcbE7fgWAAAR1Ff.jpg","photo","mschlapp themaxburns NBSaphierMD dbongino MZHemingway PastorDScott antjuansea LawrenceBJones3 JGunlock seanspicer GillianHTurner michellemalkin cvpayne RCamposDuffy AlanDersh kevincorke bradleydevlin TeamCavuto JaniceDean",,,,TRUE,1,TRUE,"NBS MD MZH DS BJ JG HT RC LIVE NE",10,"Saphier Hemingway Pastor Scott Lawrence Jones Gunlock Gillian Turner Campos Duffy Alan Dersh Team Cavuto Plus Janice Dean Ky Derby Ad Ev",22
2018-04-11 09:58:20,"foxandfriends","RT @TomiLahren: I made a career on Facebook but there’s no doubt it’s harder for conservatives! I’ll discuss on @foxandfriends in 20 mins!",,TRUE,0,248,,,,"TomiLahren foxandfriends",,,,TRUE,2,FALSE,"RT",1,"Tomi Lahren Facebook",3
2018-04-14 11:42:22,"foxandfriends","Inside Syria: Reactions to US strikes range from excitement to fear https://t.co/GFnUmYmszQ",,FALSE,108,37,,,,,,,,FALSE,0,TRUE,"US GF",2,"Inside Syria Reactions Fn Um Ymsz",6
2018-04-09 10:46:42,"foxandfriends","RT @kilmeade: Missiles hit Syria after likely chemical attack. Senator @LindseyGrahamSC reacts on @foxandfriends: We should make Assad pay…",,TRUE,0,123,,,,"kilmeade LindseyGrahamSC foxandfriends",,,,FALSE,0,FALSE,"RT SC",2,"Missiles Syria Senator Lindsey Graham We Assad",7
2018-04-30 10:02:03,"foxandfriends","Migrant caravan members scale the border wall to enter the U.S. – Is this further proof we need to build a permanent wall and enhance border security?",,FALSE,343,460,,,,,,,,FALSE,0,FALSE,,0,"Migrant Is",2
2018-04-26 09:05:05,"foxandfriends","Chance the Rapper on Trump-Kanye friendship: 'Black people don't have to be democrats' https://t.co/hQow9KEk30",,FALSE,765,191,,,,,,,,FALSE,0,TRUE,"KE",1,"Chance Rapper Trump Kanye Black Qow Ek",7
2018-05-01 08:40:04,"foxandfriends","Kathy Griffin curses up a storm on ABC's 'The View' during profane Trump rant https://t.co/VBcvaXfhES",,FALSE,306,102,,,,,,,,FALSE,0,TRUE,"ABC VB ES",3,"Kathy Griffin The View Trump Bcva Xfh",7
2018-04-22 16:30:02,"foxandfriends",".@KellyannePolls: Denuclearizing the Korean peninsula benefits everyone and it shows the success of President Trump’s maximum pressure campaign https://t.co/QQ3lp2gWx1",,FALSE,240,53,,"http://pbs.twimg.com/media/DbZhx4ZXUAE5wZG.jpg","photo","KellyannePolls",,,,FALSE,0,TRUE,"QQ",1,"Kellyanne Polls Denuclearizing Korean President Trump Wx",7
2018-05-13 15:54:50,"foxandfriends","“It really has become a global grievance tour” -@FreemanWSJ says Hillary Clinton’s trip overseas has become a Trump bashing tour https://t.co/p42P0P0j4s",,FALSE,240,86,,"http://pbs.twimg.com/media/DdFqKRrX0AA3_DG.jpg","photo","FreemanWSJ",,,,FALSE,0,TRUE,"WSJ",1,"It Freeman Hillary Clinton Trump",5
2018-04-15 09:50:05,"foxandfriends","Alan Dershowitz: We need a new law to protect lawyer-client communications https://t.co/3nol4HNnWZ",,FALSE,794,259,,,,,,,,FALSE,0,TRUE,"HN WZ",2,"Alan Dershowitz We Nn",4
2018-04-17 22:00:34,"foxandfriends","De-stress after #TaxDay with @PlanetFitness and @HydroMassage! @JaniceDean https://t.co/KFg40TW1d5",,FALSE,28,10,"TaxDay",,,"PlanetFitness HydroMassage JaniceDean",,,,TRUE,1,TRUE,"KF TW",2,"De Tax Day Planet Fitness Hydro Massage Janice Dean Fg",10
2018-04-04 12:55:00,"foxandfriends","""Releasing criminals back into the community...is outrageous and ridiculous."" -Don Rosenberg’s son was killed by an illegal immigrant, now he’s launching ‘Fight Sanctuary State’ https://t.co/4LI14ExtZ3",,FALSE,485,188,,"http://pbs.twimg.com/media/DZ7_B35X4AEd8D1.jpg","photo",,,,,FALSE,0,TRUE,"LI",1,"Releasing Don Rosenberg Fight Sanctuary State Ext",7
2018-05-23 10:05:09,"foxandfriends","House passes 'right to try' bill, which now heads to Trump's desk https://t.co/BlYz0OVjnL",,FALSE,246,78,,,,,,,,FALSE,0,TRUE,"OV",1,"House Trump Bl Yz Vjn",5
2018-05-07 16:45:00,"foxandfriends",".@RichardGrenell: If you withhold votes from these nominees waiting to be confirmed, you’re really undermining democracy https://t.co/OWCDtUVlKG",,FALSE,818,250,,"http://pbs.twimg.com/media/Dcm1uIiW0AApGEc.jpg","photo","RichardGrenell",,,,FALSE,0,TRUE,"OWCD UV KG",3,"Richard Grenell If Dt Vl",5
2018-04-29 08:37:13,"foxandfriends","Oregon trucker missing for days emerges from wilderness https://t.co/xapajDVf8Z",,FALSE,56,22,,,,,,,,FALSE,0,TRUE,"DV",1,"Oregon Vf",2
2018-05-06 11:41:44,"foxandfriends","RT @JaniceDean: #MikeSmith signed my glasses after he gave me tips on riding an award winning horse!  Congratulations on your @KentuckyDerb…",,TRUE,0,35,"MikeSmith",,,"JaniceDean",,,,TRUE,1,FALSE,"RT",1,"Janice Dean Mike Smith Congratulations Kentucky Derb",7
2018-04-07 14:26:21,"foxandfriends","RT @edhenry: Feel bad for our beleaguered @PeteHegseth #masters2018 @foxandfriends @HuntsmanAbby #tiredofwinning https://t.co/3GNsjPGNMN",,TRUE,0,27,"masters2018 tiredofwinning","http://pbs.twimg.com/media/DaL8NCdXUAAOCti.jpg","photo","edhenry PeteHegseth foxandfriends HuntsmanAbby",,,,FALSE,0,TRUE,"RT GN PGNMN",3,"Feel Pete Hegseth Huntsman Abby Nsj",6
2018-04-04 13:35:00,"foxandfriends","HAPPENING TODAY: Escondido, CA to decide whether to join Trump admin lawsuit against the sanctuary state https://t.co/oj65TlCEHx",,FALSE,389,132,,"http://pbs.twimg.com/media/DZ8Nk6LWsAAvK2t.jpg","photo",,,,,FALSE,0,TRUE,"HAPPENING TODAY CA CEH",4,"Escondido Trump Tl Hx",4
2018-04-24 11:07:00,"foxandfriends","Rand  Paul credits President Trump for being a deciding factor in his decision to back Pompeo for State Secretary (via #TheStory) https://t.co/qEr3fIMyTs",,FALSE,1094,244,"TheStory","http://pbs.twimg.com/media/Dbii9opXkAABXBg.jpg","photo",,,,,FALSE,0,TRUE,"IM",1,"Rand Paul President Trump Pompeo State Secretary The Story Er My Ts",12
2018-05-08 22:20:06,"foxandfriends","#BreakfastwithFriends: Ohioans talk election issues | @ToddPiro https://t.co/PqTpXCHxF4",,FALSE,40,6,"BreakfastwithFriends",,,"ToddPiro",,,,FALSE,0,TRUE,"XCH",1,"Breakfastwith Friends Ohioans Todd Piro Pq Tp Hx",8
2018-04-28 12:42:00,"foxandfriends","PEACE ON THE PENINSULA: President Trump given credit after North and South Korea announce end to decades-long war https://t.co/ONWLvyP7LS",,FALSE,455,133,,"http://pbs.twimg.com/media/Db3O9x6W4AAyqdS.jpg","photo",,,,,FALSE,0,TRUE,"PEACE ON THE PENINSULA ONWL LS",6,"President Trump North South Korea Lvy",6
2018-04-25 11:38:15,"foxandfriends","Federal judge rules against President Trump’s decision to end DACA https://t.co/wZJR5kZ7uz",,FALSE,85,67,,"http://pbs.twimg.com/media/DboC6aaXUAAqb-u.jpg","photo",,,,,FALSE,0,TRUE,"DACA ZJR",2,"Federal President Trump",3
2018-04-16 20:20:10,"foxandfriends",".@dbongino: Comey is an embarrassment to the FBI https://t.co/6kK83rhyXW",,FALSE,1546,303,,,,"dbongino",,,,FALSE,0,TRUE,"FBI XW",2,"Comey",1
2018-05-24 09:57:07,"foxandfriends","Coming up…!
President @realDonaldTrump goes one-on-one with @kilmeade
@Varneyco
@Judgenap 
@PeteHegseth
@JoeConchaTV
@parscale
@GOPChairwoman
@newtgingrich
@GerriWillisFBN
@Johnny_Joey https://t.co/EfioWrx5L5",,FALSE,173,53,,"http://pbs.twimg.com/media/Dd9BkfMWkAA7jbb.jpg","photo","realDonaldTrump kilmeade Varneyco Judgenap PeteHegseth JoeConchaTV parscale GOPChairwoman newtgingrich GerriWillisFBN Johnny_Joey",,,,TRUE,1,TRUE,"TV GOPC FBN",3,"Coming President Donald Trump Varneyco Judgenap Pete Hegseth Joe Concha Chairwoman Gerri Willis Johnny Joey Efio Wrx",17
2018-05-02 12:55:00,"foxandfriends","New State Dept. report reveals U.N. members who don’t back the U.S. https://t.co/ttKpheqzH4",,FALSE,526,212,,"http://pbs.twimg.com/media/DcMLxj3XcAcSMEj.jpg","photo",,,,,FALSE,0,TRUE,,0,"New State Dept Kpheqz",4
2018-05-21 13:50:00,"foxandfriends",".@AlanDersh: What people were calling a civil rights demonstration by Gaza citizens was actually a lynching organized by Hamas against Israelis https://t.co/B8aQg0Ip3V",,FALSE,504,200,,"http://pbs.twimg.com/media/DduQOqPXkAAGi3O.jpg","photo","AlanDersh",,,,FALSE,0,TRUE,,0,"Alan Dersh What Gaza Hamas Israelis Qg Ip",8
2018-04-27 22:40:05,"foxandfriends",".@GeraldoRivera: Korean War developments have a 'vibe of history' https://t.co/mYL42JfKaO",,FALSE,62,14,,,,"GeraldoRivera",,,,FALSE,0,TRUE,"YL",1,"Geraldo Rivera Korean War Jf Ka",6
2018-05-04 21:00:32,"foxandfriends",".@KellyannePolls: Rush to judgement is staple of how President Trump is covered https://t.co/y0kIK8cFFX",,FALSE,177,35,,,,"KellyannePolls",,,,FALSE,0,TRUE,"IK FFX",2,"Kellyanne Polls Rush President Trump",5
2018-05-18 00:15:00,"foxandfriends",".@GovMikeHuckabee: It’s frustrating to watch people on the left who seem to hate Donald Trump more than they love the country and love the peace this world needs https://t.co/p8NZDVZ0Ei",,FALSE,424,111,,"http://pbs.twimg.com/media/Ddb1EAcXUAUrGX3.jpg","photo","GovMikeHuckabee",,,,FALSE,0,TRUE,"NZDVZ",1,"Gov Mike Huckabee It Donald Trump Ei",7
2018-05-24 22:40:07,"foxandfriends","#Cookingwithfriends: @Johnny_Joey &amp; @campsoutherngrd Chef Collins make spaghetti squash and meatballs https://t.co/svlHowWf2k",,FALSE,39,9,"Cookingwithfriends",,,"Johnny_Joey campsoutherngrd",,,,FALSE,0,TRUE,,0,"Cookingwithfriends Johnny Joey Chef Collins How Wf",7
2018-04-10 12:00:04,"foxandfriends",".@SebGorka: President Trump will likely use overt and covert responses to Syria that send a clear message – we will not tolerate the use of chemical weapons https://t.co/Uk0wLODhBY",,FALSE,595,152,,"http://pbs.twimg.com/media/Daa08nkW4AEoq2k.jpg","photo","SebGorka",,,,FALSE,0,TRUE,"LOD BY",2,"Seb Gorka President Trump Syria Uk Dh",7
2018-04-05 12:20:00,"foxandfriends","EPA admin Scott Pruitt defends himself against controversial pay raises for friends, frequent first-class travel in Fox exclusive with @edhenry https://t.co/jfZKDbf0AY",,FALSE,102,44,,"http://pbs.twimg.com/media/DaBCnTuW0AEnBGS.jpg","photo","edhenry",,,,FALSE,0,TRUE,"EPA ZKD AY",3,"Scott Pruitt Fox Dbf",4
2018-04-19 11:57:00,"foxandfriends","Angel dad @real_jamielshaw: My son would be alive today if ICE had been called on his criminal illegal immigrant killer - I guarantee if it was a politician’s child, they would be raising hell https://t.co/tlkae7lBgR",,FALSE,624,268,,"http://pbs.twimg.com/amplify_video_thumb/986934565330710528/img/M5aw1zLBcu1XZvJC.jpg","photo","real_jamielshaw",,,,FALSE,0,TRUE,"ICE",1,"Angel My Bg",3
2018-04-29 14:05:00,"foxandfriends",".@UrbanCURE: President Trump is taking on our poverty programs, fulfilling yet another campaign promise https://t.co/yox2pRCfbb",,FALSE,452,144,,"http://pbs.twimg.com/media/Db86lO2W4AAfZfY.jpg","photo","UrbanCURE",,,,FALSE,0,TRUE,"CURE RC",2,"Urban President Trump Cfbb",4
2018-04-22 23:00:09,"foxandfriends",".@Jim_Jordan: Was Sessions consulted about Cohen raid? https://t.co/OTTBWvWuk1",,FALSE,212,72,,,,"Jim_Jordan",,,,FALSE,0,TRUE,"OTTBW",1,"Jim Jordan Was Sessions Cohen Wv Wuk",7
2018-04-18 15:20:00,"foxandfriends",".@DanaPerino: The Bush family taught me a lot about loyalty, and how it goes both ways https://t.co/bFJUtVm1K0",,FALSE,126,19,,"http://pbs.twimg.com/amplify_video_thumb/986619855930580994/img/NRr-kXQ11eN0nUOY.jpg","photo","DanaPerino",,,,FALSE,0,TRUE,"FJU",1,"Dana Perino The Bush Ut Vm",6
2018-05-03 16:10:36,"foxandfriends","TUNE IN ALERT: @HuntsmanAbby joins @OutnumberedFNC noon-1pm/et! #betterwithfriends",,FALSE,36,9,"betterwithfriends",,,"HuntsmanAbby OutnumberedFNC",,,,TRUE,1,FALSE,"TUNE IN ALERT FNC",4,"Huntsman Abby Outnumbered",3
2018-04-08 08:30:44,"foxandfriends","Syria poison gas attack kills at least 40, activists and medics say https://t.co/dAEMXtJUVa",,FALSE,41,40,,,,,,,,FALSE,0,TRUE,"AEMX JUV",2,"Syria Xt Va",3
2018-05-15 10:38:00,"foxandfriends","GOP clashes with DOJ over secret source who aided Mueller probe https://t.co/RCoPQSjaXj",,FALSE,330,137,,"http://pbs.twimg.com/media/DdOy7UCX4AAZPJQ.jpg","photo",,,,,FALSE,0,TRUE,"GOP DOJ RC PQS",4,"Mueller Co Sja Xj",4
2018-04-26 17:30:00,"foxandfriends","Judge rules New York City bar can refuse service to Trump supporter wearing ‘MAGA’ hat https://t.co/yrzZoybIVq",,FALSE,126,79,,"http://pbs.twimg.com/media/DbuNgjwW0AApufN.jpg","photo",,,,,FALSE,0,TRUE,"MAGA IV",2,"Judge New York City Trump Zoyb Vq",7
2018-05-01 13:37:00,"foxandfriends","THIS DAY IN HISTORY: Seven years ago today, Navy SEAL Team 6 raided the compound of Usama bin Laden, killing the terrorist https://t.co/5ciGst8h2g",,FALSE,569,168,,"http://pbs.twimg.com/media/DcHHUd0XUAEkc9k.jpg","photo",,,,,FALSE,0,TRUE,"THIS DAY IN HISTORY SEAL",5,"Seven Navy Team Usama Laden Gst",6
2018-04-10 15:19:06,"foxandfriends","RT @ainsleyearhardt: Florida Governor Rick Scott launches Senate run: ""We have to get Washington to work for all of us."" @foxandfriends @fo…",,TRUE,0,110,,,,"ainsleyearhardt foxandfriends",,,,FALSE,0,FALSE,"RT",1,"Florida Governor Rick Scott Senate We Washington",7
2018-05-13 16:50:00,"foxandfriends",".@hogangidley45: Compared to Obama, we’ve given away nothing in talks with NOKO – we got three Americans back https://t.co/CDRBOIRAyB",,FALSE,315,74,,"http://pbs.twimg.com/media/DdFvoJ3X0AA5-Vw.jpg","photo","hogangidley45",,,,FALSE,0,TRUE,"NOKO CDRBOIRA",2,"Compared Obama Americans Ay",4
2018-05-09 10:15:00,"foxandfriends","“America will not be held hostage to nuclear blackmail” –President Trump pulls out of the Iran deal, promising to find a lasting solution to the Iranian nuclear threat https://t.co/23OcTbY1v1",,FALSE,1080,217,,"http://pbs.twimg.com/media/Dcvz8_wXcAAcChf.jpg","photo",,,,,FALSE,0,TRUE,,0,"America President Trump Iran Iranian Oc Tb",7
2018-05-19 10:38:00,"foxandfriends","Santa Fe student claims school shooter was bullied https://t.co/QEo9vmYHdT",,FALSE,134,72,,"http://pbs.twimg.com/media/DdjZmA3XUAAhIKI.jpg","photo",,,,,FALSE,0,TRUE,"QE YH",2,"Santa Fe Eo Hd",4
2018-04-08 21:40:05,"foxandfriends","Fox &amp; Friends celebrates National Zoo Lovers Day https://t.co/CcupmKdfwl",,FALSE,76,11,,,,,,,,FALSE,0,TRUE,,0,"Fox Friends National Zoo Lovers Day Ccupm Kdfwl",8
2018-05-23 11:38:57,"foxandfriends","RT @FoxNews: .@MZHemingway on @foxandfriends: “The American people need to understand what happened, why it happened, and make sure that it…",,TRUE,0,629,,,,"FoxNews MZHemingway foxandfriends",,,,FALSE,0,FALSE,"RT MZH",2,"Fox News Hemingway The American",5
2018-04-09 11:55:00,"foxandfriends",".@LindseyGrahamSC: I hope President Trump sends a signal to Assad and every other dictator in the world – when you cross red lines, you’ll pay a very heavy price https://t.co/CSMUK8WwYa",,FALSE,426,140,,"http://pbs.twimg.com/media/DaVnlgFWkAA2-6C.jpg","photo","LindseyGrahamSC",,,,FALSE,0,TRUE,"SC CSMUK",2,"Lindsey Graham President Trump Assad Ww Ya",7
2018-04-24 12:57:00,"foxandfriends","Retired Green Beret: I’m still interested in what I can do for my country, but all I hear from the left is what my country should do for me. https://t.co/INLiGV04Ac",,FALSE,436,156,,"http://pbs.twimg.com/media/Dbi5sNWX0AElEs0.jpg","photo",,,,,FALSE,0,TRUE,"INL GV",2,"Retired Green Beret Li Ac",5
2018-05-14 17:28:00,"foxandfriends",".@SebGorka: Democrats’ world shattered the day Hillary Clinton lost the 2016 election and they can’t cope with President Trump's successes https://t.co/i72PQlAnyh",,FALSE,2096,522,,"http://pbs.twimg.com/media/DdK-LxEW4AEfmMu.jpg","photo","SebGorka",,,,FALSE,0,TRUE,"PQ",1,"Seb Gorka Democrats Hillary Clinton President Trump Ql Anyh",9
2018-04-08 11:15:18,"foxandfriends","The Masters' Green Jacket: A mysterious sports symbol worth millions https://t.co/0JYZz6Ygui",,FALSE,59,17,,,,,,,,FALSE,0,TRUE,"JYZ",1,"The Masters Green Jacket Zz Ygui",6
2018-04-26 22:40:06,"foxandfriends",".@DiamondandSilk to make their case against Facebook on Capitol Hill https://t.co/60ubEdhPMj",,FALSE,233,42,,,,"DiamondandSilk",,,,FALSE,0,TRUE,"PM",1,"Diamondand Silk Facebook Capitol Hill Edh Mj",7
2018-04-27 20:00:31,"foxandfriends","Iraq war veteran Staff Sgt @DanNevins talks meeting with President Trump https://t.co/oa03EDFFNW",,FALSE,79,15,,,,"DanNevins",,,,FALSE,0,TRUE,"EDFFNW",1,"Iraq Staff Sgt Dan Nevins President Trump",7
2018-05-05 11:20:00,"foxandfriends","Former President George H.W. Bush returns home from the hospital https://t.co/NDciKLz3t6",,FALSE,273,38,,"http://pbs.twimg.com/media/DcbZthPWAAAM_Af.jpg","photo",,,,,FALSE,0,TRUE,"ND KL",2,"Former President George Bush Dci Lz",6
2018-04-24 13:27:00,"foxandfriends",".@Judgenap: I don’t think the Mueller probe has gotten anywhere near the president, and I don’t think it will. https://t.co/NMrU4xutov",,FALSE,515,147,,"http://pbs.twimg.com/media/Dbi9XaAX4AAiTuc.jpg","photo","Judgenap",,,,FALSE,0,TRUE,"NM",1,"Judgenap Mueller Mr",3
2018-05-02 12:15:00,"foxandfriends","GOP hopefuls spar over who’s more aligned with President Trump at Republican Senate primary debate in WV https://t.co/blPf9SjGHD",,FALSE,113,43,,"http://pbs.twimg.com/media/DcMJvUWX4AEfR_6.jpg","photo",,,,,FALSE,0,TRUE,"GOP WV GHD",3,"President Trump Republican Senate Pf Sj",6
2018-05-07 11:23:00,"foxandfriends","At least 26 homes destroyed by lava flows from Hawaii’s Kilauea volcano https://t.co/myHbIJ9SSX",,FALSE,78,46,,"http://pbs.twimg.com/media/Dclwzj9XkAAiLNV.jpg","photo",,,,,FALSE,0,TRUE,"IJ SSX",2,"At Hawaii Kilauea Hb",4
2018-05-24 14:12:13,"foxandfriends","RT @FoxNews: Lt Kendall Dykes: ""We just had a lucky year I guess."" 

Seven Oklahoma firefighters welcome babies months apart https://t.co/J…",,TRUE,0,160,,,,"FoxNews",,,,FALSE,0,TRUE,"RT",1,"Fox News Lt Kendall Dykes We Seven Oklahoma",8
2018-05-22 20:40:07,"foxandfriends",".@Judgenap: Unlikely DOJ will turn over all documents requested by Congress https://t.co/JjxGZl6RWH",,FALSE,150,55,,,,"Judgenap",,,,FALSE,0,TRUE,"DOJ GZ RWH",3,"Judgenap Unlikely Congress Jjx Zl",5
2018-05-08 14:33:00,"foxandfriends","HONORING A HERO: Navy SEAL Britt K. Slabinski to receive the Medal of Honor this month https://t.co/ytpfC7B6WK",,FALSE,419,109,,"http://pbs.twimg.com/media/DcrIfkzWkAAXPr8.jpg","photo",,,,,FALSE,0,TRUE,"HONORING HERO SEAL WK",4,"Navy Britt Slabinski Medal Honor",5
2018-05-15 09:45:08,"foxandfriends","Death toll rises to at least 58 in Gaza border protests as embassy opens in Jerusalem https://t.co/iY7sxiWdzG",,FALSE,55,23,,,,,,,,FALSE,0,TRUE,,0,"Death Gaza Jerusalem Wdz",4
2018-05-10 00:39:35,"foxandfriends","RT @JaniceDean: It was a great birthday! <U+2764><U+FE0F> @foxandfriends https://t.co/bd7eVbAyYX",,TRUE,0,77,,"http://pbs.twimg.com/media/DcygJkMXcAAAsEr.jpg","photo","JaniceDean foxandfriends",,,,TRUE,1,TRUE,"RT YX",2,"Janice Dean It Vb Ay",5
2018-04-17 09:40:06,"foxandfriends","OPINION: California's crazy-intrusive politicians can't keep their hands off anything -- Next up? Homeschoolers! https://t.co/HgIHUayfq3",,FALSE,104,62,,,,,,,,TRUE,1,TRUE,"OPINION IHU",2,"California Next Homeschoolers Hg Uayfq",5
2018-04-23 10:40:00,"foxandfriends","President Trump will reportedly urge Kim Jong Un to dismantle North Korea’s nuclear program before being granted any sanctions relief https://t.co/yJOHRjp0i3",,FALSE,359,105,,"http://pbs.twimg.com/media/Dbdfls8X4AAQTNy.jpg","photo",,,,,FALSE,0,TRUE,"JOHR",1,"President Trump Kim Jong Un North Korea Rjp",8
2018-04-09 15:43:25,"foxandfriends",".@michellemalkin: The FBI was far more interested in covering up who the whistleblower of the tarmac meeting was than they were about the actual ‘matter’ https://t.co/YsC6PsHufz",,FALSE,599,233,,"http://pbs.twimg.com/media/DaWheyBWAAAZB9O.jpg","photo","michellemalkin",,,,FALSE,0,TRUE,"FBI",1,"The Ys Ps Hufz",4
2018-04-30 09:30:16,"foxandfriends","Retired NASCAR driver James Hylton, son killed in truck crash in Georgia https://t.co/JVlqiikn3T",,FALSE,43,32,,,,,,,,FALSE,0,TRUE,"NASCAR JV",2,"Retired James Hylton Georgia Vlqiikn",5
2018-04-22 13:27:00,"foxandfriends","School bus driver fired after terrifying video shows him watching videos on his cellphone while navigating the busy streets of New York https://t.co/id90wmtINp",,FALSE,160,51,,"http://pbs.twimg.com/media/DbYx3ExXkAAIr6X.jpg","photo",,,,,FALSE,0,TRUE,"IN",1,"School New York Np",4
