"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x898547379451740160",2017-08-18 14:09:24,"x25073877","realDonaldTrump","Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).","Twitter for iPhone",,,,FALSE,FALSE,84933,15423,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898531481185689600",2017-08-18 13:06:13,"x25073877","realDonaldTrump","Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!","Twitter for iPhone",,,,FALSE,FALSE,139185,35851,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898528795308642304",2017-08-18 12:55:33,"x25073877","realDonaldTrump","The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!","Twitter for iPhone",,,,FALSE,FALSE,94788,22238,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898522732672933890",2017-08-18 12:31:27,"x25073877","realDonaldTrump","Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!","Twitter for iPhone",,,,FALSE,FALSE,108664,21643,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898254409511129088",2017-08-17 18:45:14,"x25073877","realDonaldTrump","Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!","Twitter for iPhone",,,,FALSE,FALSE,105402,28755,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898243270169563136",2017-08-17 18:00:58,"x25073877","realDonaldTrump","The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp; strong, we love you!","Twitter for iPhone",,,,FALSE,FALSE,214560,63200,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898172999945392131",2017-08-17 13:21:45,"x25073877","realDonaldTrump","...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!","Twitter for iPhone",,,,FALSE,FALSE,108958,25752,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898171544236687361",2017-08-17 13:15:58,"x25073877","realDonaldTrump","...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...","Twitter for iPhone",,,,FALSE,FALSE,131515,32511,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898169407213645824",2017-08-17 13:07:28,"x25073877","realDonaldTrump","Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....","Twitter for iPhone",,,,FALSE,FALSE,129612,32606,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898167282727366656",2017-08-17 12:59:02,"x25073877","realDonaldTrump","Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!","Twitter for iPhone",,,,FALSE,FALSE,64351,11355,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898136462385979392",2017-08-17 10:56:33,"x25073877","realDonaldTrump","Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!","Twitter for iPhone",,,,FALSE,FALSE,83951,23692,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898130328916824064",2017-08-17 10:32:11,"x25073877","realDonaldTrump","The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!","Twitter for iPhone",,,,FALSE,FALSE,124183,31551,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898128290698989568",2017-08-17 10:24:05,"x25073877","realDonaldTrump","...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!","Twitter for iPhone",,,,FALSE,FALSE,68665,14590,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898127175525728256",2017-08-17 10:19:39,"x25073877","realDonaldTrump","Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp; white supremacists......","Twitter for iPhone",,,,FALSE,FALSE,77733,19231,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x898015350914138112",2017-08-17 02:55:18,"x25073877","realDonaldTrump","THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti","Media Studio",,,,FALSE,FALSE,61944,14928,,,"facebook.com/DonaldTrump/vi…","https://t.co/Kz2EsQ3f1v","https://www.facebook.com/DonaldTrump/videos/10159677763575725/","http://pbs.twimg.com/amplify_video_thumb/898011905461190656/img/SdKL_atqZoqGo2XN.jpg","https://t.co/vD3BB3hyti","https://twitter.com/realDonaldTrump/status/898015350914138112/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/898011905461190656/img/SdKL_atqZoqGo2XN.jpg","https://t.co/vD3BB3hyti","https://twitter.com/realDonaldTrump/status/898015350914138112/video/1",,"x331783175","MayorGimenez","en",,,,,,,,,,,,,
"x897974118959783937",2017-08-17 00:11:28,"x25073877","realDonaldTrump","Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq","Twitter for iPhone",,,,FALSE,FALSE,48968,13305,,,"donaldjtrump.com/rallies/phoeni…","https://t.co/2kUQfKqbsx","https://www.donaldjtrump.com/rallies/phoenix-az","http://pbs.twimg.com/media/DHY-spiW0AAQPwS.jpg","https://t.co/5ua74dlVtq","https://twitter.com/realDonaldTrump/status/897974118959783937/photo/1","photo","http://pbs.twimg.com/media/DHY-spiW0AAQPwS.jpg","https://t.co/5ua74dlVtq","https://twitter.com/realDonaldTrump/status/897974118959783937/photo/1",,,,"en",,,,,,,,,,,,,
"x897934811909636096",2017-08-16 21:35:16,"x25073877","realDonaldTrump","Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB","Twitter for iPhone",,,,FALSE,FALSE,56383,13197,,,,,,"http://pbs.twimg.com/media/DHYa8BnXkAQKLdE.jpg","https://t.co/oMUIZ8X7oB","https://twitter.com/realDonaldTrump/status/897934811909636096/photo/1","photo","http://pbs.twimg.com/media/DHYa8BnXkAQKLdE.jpg http://pbs.twimg.com/media/DHYa8BmXkAIFF5c.jpg http://pbs.twimg.com/media/DHYa8BmXkAEIMCF.jpg","https://t.co/oMUIZ8X7oB https://t.co/oMUIZ8X7oB https://t.co/oMUIZ8X7oB","https://twitter.com/realDonaldTrump/status/897934811909636096/photo/1 https://twitter.com/realDonaldTrump/status/897934811909636096/photo/1 https://twitter.com/realDonaldTrump/status/897934811909636096/photo/1",,"x78408666 831482588246196225","DeptVetAffairs SecShulkin","en",,,,,,,,,,,,,
"x897908198098706433",2017-08-16 19:49:31,"x25073877","realDonaldTrump","Just landed in Bedminster, New Jersey. #MAGA <f0><U+009F><U+008E><U+00A5>https://t.co/6EQfmRzrnv","Twitter for iPhone",,,,FALSE,FALSE,42879,6100,"MAGA",,"instagram.com/p/BX3e7vmHG9R/","https://t.co/6EQfmRzrnv","https://instagram.com/p/BX3e7vmHG9R/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x897878175308546048",2017-08-16 17:50:13,"x25073877","realDonaldTrump","RT @JacobAWohl: @realDonaldTrump President Trump alone has succeeded in bringing the Stock Market, Small Business Index and Consumer Comfor…","Twitter for iPhone",,,,FALSE,TRUE,0,11966,,,,,,,,,,,,,,"x736959136164806657 25073877","JacobAWohl realDonaldTrump","en",,,"x897871439272960000","@realDonaldTrump President Trump alone has succeeded in bringing the Stock Market, Small Business Index and Consumer Comfort to ALL TIME HIGHS! #MAGA",,,,,,,,,
"x897869174323728385",2017-08-16 17:14:27,"x25073877","realDonaldTrump","Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum, I am ending both. Thank you all!","Twitter for iPhone",,,,FALSE,FALSE,84122,19209,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897834894822342656",2017-08-16 14:58:14,"x25073877","realDonaldTrump","Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!","Twitter for iPhone",,,,FALSE,FALSE,93398,16992,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897833223501344769",2017-08-16 14:51:36,"x25073877","realDonaldTrump","Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!","Twitter for iPhone",,,,FALSE,FALSE,55972,9573,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897799882802704385",2017-08-16 12:39:07,"x25073877","realDonaldTrump","MAKE AMERICA GREAT AGAIN!","Twitter for iPhone",,,,FALSE,FALSE,166313,50375,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897784898865553409",2017-08-16 11:39:34,"x25073877","realDonaldTrump","Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!","Twitter for iPhone",,,,FALSE,FALSE,114689,26005,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897783159038910466",2017-08-16 11:32:39,"x25073877","realDonaldTrump","RT @FoxNews: .@POTUS: ""Our infrastructure will again be the best in the world. We used to have the greatest infrastructure anywhere in the…","Twitter for iPhone",,,,FALSE,TRUE,0,8036,,,,,,,,,,,,,,"x1367531 822215679726100480","FoxNews POTUS","en",,,"x897550586354302976",".@POTUS: ""Our infrastructure will again be the best in the world. We used to have the greatest infrastructure anywhere in the world."" https://t.co/2fF4GitC47",,,,,,,,,
"x897783045666766850",2017-08-16 11:32:12,"x25073877","realDonaldTrump","RT @jessebwatters: Thanks for watching!! https://t.co/QEjLzzGjDk","Twitter for iPhone",,,,FALSE,TRUE,0,4941,,,"twitter.com/fnc_ladies_rul…","https://t.co/QEjLzzGjDk","https://twitter.com/fnc_ladies_rule/status/897485607760474112",,,,,,,,,"x56561449","JesseBWatters","en",,,"x897485883796054016","Thanks for watching!! https://t.co/QEjLzzGjDk",,,,,,,,,
"x897782776468000768",2017-08-16 11:31:08,"x25073877","realDonaldTrump","Congratulations John! https://t.co/vhmv7Qoutk","Twitter for iPhone",,,,TRUE,FALSE,36544,7007,,,"twitter.com/foxandfriends/…","https://t.co/vhmv7Qoutk","https://twitter.com/foxandfriends/status/897773437254418432",,,,,,,,,,,"en","x897773437254418432","FOX NEWS ALERT: Provo Mayor John Curtis wins GOP nomination in special election to fill Jason Chaffetz’s seat https://t.co/Xp8jMko3QU",,,,,,,,,,,
"x897781122658177024",2017-08-16 11:24:34,"x25073877","realDonaldTrump","RT @Harlan: Watching MSM you would have no idea @realDonaldTrump clearly, unambiguously &amp; repeatedly condemned the bigotry &amp; violence in Ch…","Twitter for iPhone",,,,FALSE,TRUE,0,13980,,,,,,,,,,,,,,"x119099353 25073877","Harlan realDonaldTrump","en",,,"x897089277162553344","Watching MSM you would have no idea @realDonaldTrump clearly, unambiguously &amp; repeatedly condemned the bigotry &amp; violence in Charlottesville",,,,,,,,,
"x897764432369070080",2017-08-16 10:18:14,"x25073877","realDonaldTrump","Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!","Twitter for iPhone",,,,FALSE,FALSE,50367,8619,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897763049226084352",2017-08-16 10:12:45,"x25073877","realDonaldTrump","Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!","Twitter for iPhone",,,,FALSE,FALSE,67928,17478,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897478270442143744",2017-08-15 15:21:08,"x25073877","realDonaldTrump","For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!","Twitter for iPhone",,,,FALSE,FALSE,107105,24076,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897429670278385664",2017-08-15 12:08:01,"x25073877","realDonaldTrump","Big day in Alabama. Vote for Luther Strange, he will be great!","Twitter for iPhone",,,,FALSE,FALSE,58859,10902,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897411536460886016",2017-08-15 10:55:58,"x25073877","realDonaldTrump","RT @foxandfriends: FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl","Twitter for iPhone",,,,FALSE,TRUE,0,8627,,,"fxn.ws/2w4LtM5","https://t.co/Rgw8l7i9Xl","http://fxn.ws/2w4LtM5",,,,,,,,,"x15513604","foxandfriends","en",,,"x897216447163879424","FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl",,,,,,,,,
"x897411177583702016",2017-08-15 10:54:32,"x25073877","realDonaldTrump","@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!","Twitter for iPhone","x897405235924275200","x25073877","realDonaldTrump",FALSE,FALSE,16822,7163,,,,,,,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,
"x897405235924275200",2017-08-15 10:30:55,"x25073877","realDonaldTrump","Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.","Twitter for iPhone",,,,FALSE,FALSE,46222,7673,,,,,,,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,
"x897294623000985601",2017-08-15 03:11:23,"x25073877","realDonaldTrump","RT @JackPosobiec: Meanwhile: 39 shootings in Chicago this weekend, 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8","Twitter for iPhone",,,,FALSE,TRUE,0,26158,,,"abc7chicago.com/9-dead-30-woun…","https://t.co/9Crutnnrp8","http://abc7chicago.com/9-dead-30-wounded-in-weekend-shootings-across-chicago/2305976/",,,,,,,,,"x592730371","JackPosobiec","en",,,"x897107711434915842","Meanwhile: 39 shootings in Chicago this weekend, 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8",,,,,,,,,
"x897293484884979712",2017-08-15 03:06:52,"x25073877","realDonaldTrump","Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!","Twitter for iPhone",,,,FALSE,FALSE,117888,19739,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897286242886463489",2017-08-15 02:38:05,"x25073877","realDonaldTrump","RT @foxandfriends: Sec. Mattis: If North Korea fires missile at US, it's 'game on' https://t.co/CfPL9u2I2G","Twitter for iPhone",,,,FALSE,TRUE,0,9081,,,"fxn.ws/2vD5Cpy","https://t.co/CfPL9u2I2G","http://fxn.ws/2vD5Cpy",,,,,,,,,"x15513604","foxandfriends","en",,,"x897276810429440001","Sec. Mattis: If North Korea fires missile at US, it's 'game on' https://t.co/CfPL9u2I2G",,,,,,,,,
"x897224082625880064",2017-08-14 22:31:05,"x25073877","realDonaldTrump","RT @FiIibuster: @realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you, President Tru…","Twitter for iPhone",,,,FALSE,TRUE,0,15180,,,,,,,,,,,,,,"x2958091627 25073877","FiIibuster realDonaldTrump","en",,,"x897223632665038848","@realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you, President Trump! #MAGA <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> https://t.co/JMeTkjOV7S",,,,,,,,,
"x897223558073602049",2017-08-14 22:29:00,"x25073877","realDonaldTrump","Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!","Twitter for iPhone",,,,FALSE,FALSE,123638,32162,"Fake",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897221868784168960",2017-08-14 22:22:17,"x25073877","realDonaldTrump","Leaving for New York City and meetings on military purchases and trade.","Twitter for iPhone",,,,FALSE,FALSE,61112,8987,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897220584211439616",2017-08-14 22:17:11,"x25073877","realDonaldTrump","Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!","Twitter for iPhone",,,,FALSE,FALSE,68266,12250,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897218560937922564",2017-08-14 22:09:09,"x25073877","realDonaldTrump",".@Merck Pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp; LOWER PRICES!","Twitter for iPhone",,,,FALSE,FALSE,63522,13887,,,,,,,,,,,,,,"x35961145","Merck","en",,,,,,,,,,,,,
"x897079051277537280",2017-08-14 12:54:47,"x25073877","realDonaldTrump","Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!","Twitter for iPhone",,,,FALSE,FALSE,91173,21577,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897048688639574016",2017-08-14 10:54:08,"x25073877","realDonaldTrump","The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!","Twitter for iPhone",,,,FALSE,FALSE,94172,19646,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897044700124909569",2017-08-14 10:38:17,"x25073877","realDonaldTrump","Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border &amp; Wall, the military, tax cuts &amp; law enforcement.","Twitter for iPhone",,,,FALSE,FALSE,58214,11031,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x897041646659014657",2017-08-14 10:26:09,"x25073877","realDonaldTrump","Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA","Twitter for iPhone",,,,FALSE,FALSE,66997,11787,"MAGA",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x896854760099336192",2017-08-13 22:03:32,"x25073877","realDonaldTrump","RT @axios: The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV","Twitter for iPhone",,,,FALSE,TRUE,0,6897,,,"axios.com/doj-is-investi…","https://t.co/bkqmQENipV","https://www.axios.com/doj-is-investigating-charlottesville-2472486797.html?utm_source=twitter&utm_medium=social&utm_campaign=organic",,,,,,,,,"x800707492346925056","axios","en",,,"x896793478792859648","The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV",,,,,,,,,
"x896854197114732544",2017-08-13 22:01:17,"x25073877","realDonaldTrump","RT @FoxNews: .@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1","Twitter for iPhone",,,,FALSE,TRUE,0,9669,,,"bit.ly/2vsMLPl","https://t.co/0w1L01EL0q","http://bit.ly/2vsMLPl","http://pbs.twimg.com/amplify_video_thumb/896371838766501888/img/uhHi3jmJY7RsKLx4.jpg","https://t.co/9Q3FYUmNy1","https://twitter.com/FoxNews/status/896574555157782529/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/896371838766501888/img/uhHi3jmJY7RsKLx4.jpg","https://t.co/9Q3FYUmNy1","https://twitter.com/FoxNews/status/896574555157782529/video/1",,"x1367531 372372537","FoxNews AlanDersh","en",,,"x896574555157782529",".@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1",,,,,,,,,
"x896854071117787136",2017-08-13 22:00:47,"x25073877","realDonaldTrump","RT @DailyCaller: Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY","Twitter for iPhone",,,,FALSE,TRUE,0,11419,,,"trib.al/FmnMQgh","https://t.co/ESwleDjwuB","http://trib.al/FmnMQgh","http://pbs.twimg.com/media/DHEgsSBXoAAP8MR.jpg","https://t.co/2UwKmzJtPY","https://twitter.com/DailyCaller/status/896533748967145472/photo/1","photo","http://pbs.twimg.com/media/DHEgsSBXoAAP8MR.jpg","https://t.co/2UwKmzJtPY","https://twitter.com/DailyCaller/status/896533748967145472/photo/1",,"x39308549","DailyCaller","en",,,"x896533748967145472","Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY",,,,,,,,,
"x896707210503483393",2017-08-13 12:17:13,"x25073877","realDonaldTrump","RT @SecretService: Our thoughts &amp; prayers are with the families, friends &amp; colleagues of #Virginia's @VSPPIO Lt Cullen &amp; Tpr Bates #Charlot…","Twitter for iPhone",,,,FALSE,TRUE,0,10931,"Virginia",,,,,,,,,,,,,"x115749048 21907792","SecretService VSPPIO","en",,,"x896563540982734848","Our thoughts &amp; prayers are with the families, friends &amp; colleagues of #Virginia's @VSPPIO Lt Cullen &amp; Tpr Bates #Charlottesville https://t.co/YFLjPFkcsx",,,,,,,,,
"x896512981319790592",2017-08-12 23:25:25,"x25073877","realDonaldTrump","Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!","Twitter for iPhone",,,,FALSE,FALSE,108094,22431,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x896504109670567936",2017-08-12 22:50:10,"x25073877","realDonaldTrump","Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.","Twitter for iPhone",,,,FALSE,FALSE,123314,25541,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x896488914877165569",2017-08-12 21:49:47,"x25073877","realDonaldTrump","We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. https://t.co/mCTYBgUePi","Media Studio",,,,FALSE,FALSE,66039,14829,,,,,,"http://pbs.twimg.com/amplify_video_thumb/896478519726751746/img/1Cw2WFE4muwN_2v9.jpg","https://t.co/mCTYBgUePi","https://twitter.com/realDonaldTrump/status/896488914877165569/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/896478519726751746/img/1Cw2WFE4muwN_2v9.jpg","https://t.co/mCTYBgUePi","https://twitter.com/realDonaldTrump/status/896488914877165569/video/1",,,,"en",,,,,,,,,,,,,
"x896481262776360960",2017-08-12 21:19:23,"x25073877","realDonaldTrump","We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn","Media Studio",,,,FALSE,FALSE,109794,32381,,,,,,"http://pbs.twimg.com/amplify_video_thumb/896480836819623936/img/OmuCxx0cGJkYYWGJ.jpg","https://t.co/FesMiQSKKn","https://twitter.com/realDonaldTrump/status/896481262776360960/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/896480836819623936/img/OmuCxx0cGJkYYWGJ.jpg","https://t.co/FesMiQSKKn","https://twitter.com/realDonaldTrump/status/896481262776360960/video/1",,,,"en",,,,,,,,,,,,,
"x896467135391596544",2017-08-12 20:23:15,"x25073877","realDonaldTrump","What is vital now is a swift restoration of law and order and the protection of innocent lives.
#Charlottesville https://t.co/DB22fgnu6L","Twitter for iPhone",,,,FALSE,FALSE,67277,16894,"Charlottesville",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/896467040138969088/pu/img/_LLlVzfyiUSCP6qE.jpg","https://t.co/DB22fgnu6L","https://twitter.com/realDonaldTrump/status/896467135391596544/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/896467040138969088/pu/img/_LLlVzfyiUSCP6qE.jpg","https://t.co/DB22fgnu6L","https://twitter.com/realDonaldTrump/status/896467135391596544/video/1",,,,"en",,,,,,,,,,,,,
"x896452967741747200",2017-08-12 19:26:57,"x25073877","realDonaldTrump","Join me live from Bedminster, New Jersey: https://t.co/P3cRVvE0cY","Twitter for iPhone",,,,FALSE,FALSE,31418,5040,,,"45.wh.gov/5HJcB8","https://t.co/P3cRVvE0cY","http://45.wh.gov/5HJcB8",,,,,,,,,,,"en",,,,,,,,,,,,,
"x896431205549318144",2017-08-12 18:00:28,"x25073877","realDonaldTrump","Am in Bedminster for meetings &amp; press conference on V.A. &amp; all that we have done, and are doing, to make it better-but Charlottesville sad!","Twitter for iPhone",,,,FALSE,FALSE,58617,10920,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x896420822780444672",2017-08-12 17:19:13,"x25073877","realDonaldTrump","We ALL must be united &amp; condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!","Twitter for iPhone",,,,FALSE,FALSE,188893,56858,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x896191069733265408",2017-08-12 02:06:16,"x25073877","realDonaldTrump","Press Conference - Following National Security Briefing in Bedminster, New Jersey. <f0><U+009F><U+008E><U+00A5>https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo","Media Studio",,,,FALSE,FALSE,47421,10664,,,"45.wh.gov/NationalSecuri…","https://t.co/v5O8GglOIK","http://45.wh.gov/NationalSecurityPressConf","http://pbs.twimg.com/amplify_video_thumb/896181939278721024/img/iQ1hK3xa3sBoi5Z_.jpg","https://t.co/H1Zi5XRKEo","https://twitter.com/realDonaldTrump/status/896191069733265408/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/896181939278721024/img/iQ1hK3xa3sBoi5Z_.jpg","https://t.co/H1Zi5XRKEo","https://twitter.com/realDonaldTrump/status/896191069733265408/video/1",,,,"en",,,,,,,,,,,,,
"x896124861571112960",2017-08-11 21:43:10,"x25073877","realDonaldTrump","As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/ZycW4PPcU5","Media Studio",,,,FALSE,FALSE,68467,15145,,,,,,"http://pbs.twimg.com/amplify_video_thumb/896115445991841792/img/hsycmYkXBDHO9GBe.jpg","https://t.co/ZycW4PPcU5","https://twitter.com/realDonaldTrump/status/896124861571112960/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/896115445991841792/img/hsycmYkXBDHO9GBe.jpg","https://t.co/ZycW4PPcU5","https://twitter.com/realDonaldTrump/status/896124861571112960/video/1",,,,"en",,,,,,,,,,,,,
"x896109655574708224",2017-08-11 20:42:45,"x25073877","realDonaldTrump","""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg https://t.co/X6KdszrxsS","Twitter for iPhone",,,,FALSE,FALSE,50724,11472,,,,,,"http://pbs.twimg.com/media/DG-e-kEUQAAN37j.jpg","https://t.co/X6KdszrxsS","https://twitter.com/realDonaldTrump/status/896109655574708224/photo/1","photo","http://pbs.twimg.com/media/DG-e-kEUQAAN37j.jpg","https://t.co/X6KdszrxsS","https://twitter.com/realDonaldTrump/status/896109655574708224/photo/1",,,,"en",,,,,,,,,,,,,
"x896076107094474752",2017-08-11 18:29:26,"x25073877","realDonaldTrump","We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4","Twitter for iPhone",,,,FALSE,FALSE,50105,10673,,,"45.wh.gov/Aj7kQA","https://t.co/tyqbvvmBn4","http://45.wh.gov/Aj7kQA",,,,,,,,,,,"en",,,,,,,,,,,,,
